"Deep Learning, Online Vision-based Human Action Recognition System, Mobile Robots, Human Action Analysis, Computer Vision.","The traditional offline vision-based human action recognition techniques can only recognize human actions obtained from stationary camera and output the recognition results after the human action completely finished. Therefore, this kind of techniques are suitable for the fixed robots with stationary cameras, not for the mobile robots with moving cameras. Thus, to develop a vision-based online human action recognition system for mobile robots is an important issue recently since these robots become more and more popular. To recognize the human actions in the videos obtained from the vision system of mobile robots is more difficult than that from the vision system of the fixed robots. However, to overcome this challenge is necessary and worthy. Therefore, this proposal hopes to develop a vision-based online human action recognition system using deep learning techniques for smart mobile robots. This study follows the previous studies, development of a vision-based human action recognition system for companion robots (MOST 106-2221-E-003-034; MOST 108-2221-E-003-015), and focuses on the development of an online system which can improve the ability of human action recognition.Compare with the traditional offline vision-based human action recognition systems, the proposed online system should solve some difficult problems. First, the background always changes since the robot is in motion. Second, vibration reduction and image stabilization should be involved in the system because the robot waddles. Third, the viewpoints of the mobile robot are various when recognizing the human actions. Finally, the online system should output the recognition results as soon as possible even the human actions are not completely finished. In summary, a vision-based online human action recognition system using deep learning techniques for smart mobile robots will be developed in this study. We hope the vision ability of mobile robots will be improved greatly in the future."
"Non-intrusive load monitoring (NILM), Anomaly detection, Demand response, Deep learning, Reinforcement learning","The development of the smart grid has enabled energy information to exchange between power generators and consumers via the Internet, which makes the improvement of the energy efficiency possible. The smart meters can provide demand response and appliances control through the power information to optimize the energy efficiency. In this research, we propose to develop the optimal strategy for the energy management systems (HEMS) used in smart homes and factories based on deep learning and reinforcement learning. Three key technologies are proposed to address the challenges in non-intrusive load monitoring (NILM) and demand response (DR) issues. In the first year plan, we perform the energy disaggregation to identify specific electrical appliances. To achieve this goal, we propose to use a hybrid training process in order to derive a better deep neural network model to identify various appliances and their abnormal behaviors. The Adam descent gradient method and Meta-Heuristic hyper-empirical algorithm are used iteratively to achieve a faster and robust deep neural network convergence (Key Tech. 1). In the second year plan, a novel Soft Actor-Critic reinforcement learning algorithm is applied on the demand response in HEMS to provide real-time scheduling optimization for appliances control (Key Tech. 2). In the third year plan, we apply the federal learning framework and homomorphic encryption algorithm to derive a high effective deep learning model collaboratively while preserving patient’s privacy at the same time (Key Tech. 3)."
"machine tools, smart machines, fixtures, 3D object detection, collision avoidance, computer-aided design, finite element method, mesh, point clouds, deep learning, stereo cameras, semantic segmentation","How to improve the intelligence of current machine tools is critical, because smart machines are the basis of smart manufacturing, which is the trend of industrial development. Before the machine tool starts machining, the fixture, workpiece, tool holder and tool must be set up on the machine. At present, we need to manually input the information and related files into the machine tool controller correctly to ensure the correctness of subsequent processing. It is not possible to know whether the input information is correct except by manual check. The objective of this research is to develop the techniques to automatically detect the type and location of the fixture installed on the machine so that this information can be correctly input to the machine tool controller to avoid machine collisions. Also, the actual shape of the semi-finished product can be obtained to compare to the ideal shape in multiple processes to ensure the completion of each process.	To detect the type and location of the fixture simultaneously, we first use a computer-aided design (CAD) model of the fixture and use the finite element method's mesh generation function to generate a 3D point cloud to construct a deep learning model for the fixture. The point cloud for training can be quickly generated by only using software, which is the key to this research. Then we use the RGBD stereo camera to capture the 3D image inside the CNC machine and make semantic segmentation to get the type and location of the fixture. At the same time, we can also obtain a three-dimensional image of the workpiece for comparison with its ideal shape.	After the completion of this project, the intelligence and added value of machine tools can be significantly enhanced to ensure safety during machining. This three-dimensional object detection technology can also be applied to areas such as a robotic arm picking and classifying objects, which is highly practical."
"Multi-omics data, integrative analysis, automatic analysis pipeline, deep learning, disease prediction, complex disease","Complex diseases such as Alzheimer's disease, hypertension and diabetes are caused by multiple factors such as the joint effects of multiple genes, gene-gene interactions, epigenetics, environments, and gene-environmental interactions. Hence, to understand the complex disease mechanisms, it is necessary to consider data from difference sources and jointly consider their effects on the disease. Due to the advance of the next-generation sequencing technology, many high-throughput omics data (e.g., genomic, epigenomics and transcriptomic sequencing data) are rapidly generated. This provides the researchers the opportunity to study the effects of these multiple types of omics data on the complex disease. This can be achieved by performing an integrative multi-omics data analysis by jointly considering the effects of multiple types of omics data on the disease. Deep neural network (NN) has become an attractive approach to integrating multi-omics data. Several deep NN-based multi-omics analysis methods have been proposed. However, two major challenges are faced in deep NN to analyze the multi-omics data: data dimensionality and data complexity. The dimensionality of the multi-omics data is typically large, which can include millions of features. Furthermore, different types of omics data exhibit different data distributions, and it is not straightforward to combine them into a single matrix. Hence, how to perform dimensionality reduction from a large scale multi-omics data and transform different types of omics data to the same scale become an important issue for developing the multi-omics analysis methods using deep NN. As more and more multi-omics data are available, it is essential to have an efficient pipeline to process the data. Based on the deep NN algorithms that will be developed by our group, we will implement them into an efficient multi-omics data analysis pipeline. Dimensionality reduction and data transformation will be automatically performed in the pipeline, followed by deep NN modeling. The pipeline will be very helpful for performing the complicated tasks of multi-omics data analysis."
"Image forgery detection, Image tampering detection, Deep learning, Generative Adversarial Network, image splicing, copy-move, image inpainting","The history of image manipulation is almost as long as the invention of photography itself. With rapid advances in digital photography, post-processing and even malicious editing now require little expertise and extremely low cost. Coupled with the prevalence of social media networks, misinformation containing manipulated photos floated around unobstructedly. Effective detection of image forgery or tampering has thus become an issue of grave concern for many administrations around the globe.The motives behind image manipulation range from simple enhancement (to improve photo quality with filtering, contrast stretching, or noise removal) to delicate content modification (to create false information with splicing, cloning or inpainting), with an abundant of methodologies available nowadays. This project delineates these two major types of image manipulation and investigates state-of-the-art technologies for coping with these alternation methods.  Specifically, we will survey and evaluate latest developments in content-based image tampering detection methods without the presence of metadata. The assessment will be centered on domain adaptation and the ability to handle composite manipulations. Based on the results of extensive evaluation, we will propose a deep neural network to effectively address the limitations of current approaches, and train a more robust model to detect and localize malicious image tampering regions."
"polymerase chain reaction, primer annotation, AI primer design, deep learning, convolutional neural network","Polymerase Chain Reaction (PCR) is the most widely used and indispensable technology in biological and medical laboratories. Before performing a PCR experiment, a suitable primer set must be designed to efficiently amplify a specific DNA fragment. Many primer design methods have been proposed in the literature are all based on the primer constraints. The design method relies too much on the parameter setting of the calculation method and the primer constraint parameters of the PCR experience of researchers. Therefore, the designed primers by different experimenters for the same calculation method cannot completely meet the needs of PCR experiments, and it is easy to cause waste of experimental consumables, time and costs. In view of the global artificial intelligence (AI) deep learning technology successful cases, coupled with the fact that there is no scholars to propose AI deep learning technology for the research and development of PCR primer design fields, and in view of our long-term deep research on PCR primer design related topics and rich experience of primer design algorithms, the three-year research project is proposed. The project is proposed to develop an innovative primer design method and system based on AI deep learning technology to intelligently design feasible primers based on experimental requirements, avoiding excessively dependent on the parameter settings of the primer design method and the primer constraint parameters to ensure that the designed primers by researchers are effectively and successfully used in PCR experiments. First year, three kinds of primers and PCR experiment data collection methods were planned to collect available PCR primers and experimental data, including (1) computational intelligence-based primer design method developed by our previous study to provide primer simulated data and development of automation annotation program for primer information; (2) construction and provision of a friendly user interface and complete PCR primer and experimental data collection and annotation system; (3) development of literature extraction and data mining program automated collection of PCR primers and results. Second year, a convolutional neural network (CNN) is proposed to establish a deep learning model for primer design. BLAST alignment via PCR primers to obtain a DNA sequence template, and one-Hot coding sequence matrix conversion of the DNA sequence template and PCR primers as inputs, and the meanings annotated by the PCR primers and experimental database provided in the first year, through deep learning to understand the characteristics of these DNA sequence templates and establish a reliable and robust PCR primer design deep learning model. This year focuses on the establishment, training, inference and improvement of deep learning networks and models. Third year, combined with the results of the PCR primer and experimental data collection and annotation system established in the first year and the PCR specific primer design deep learning model in the second year, and integrated with the sequence, gene, drug and disease association databases to provide DNA sequence templates, genetic information, drug-related information, and disease-related information and functions to researchers to achieve the world’s first systematic analysis platform for AI specific primer design."
"Indoor positioning, deep learning, object detection, mobile devices, location-based services.","Global Navigation Satellite System (GNSS) provides people convenient positioning services, such as navigation systems, intelligent transportations, and Location-Based Services (LBSs), but when the signal is blocked, how to continue to provide accurate indoor positioning services is a big challenge. In the past, indoor positioning technology mainly relied on Pedestrian Dead Reckoning (PDR) and wireless signal intersection, but it was easy to cause the problems such as error accumulation and signal interference. The positioning accuracy still needs to be improved greatly. Therefore, image-based positioning technology has become another direction of thinking. The main concept is to establish a field model containing images and coordinates, and determine the location by the feature extraction and matching. However, the huge amount of calculations makes the positioning effect unsatisfactory for real-time applications. In this project, we will develop a series of indoor positioning technologies and location-based services based on mobile devices and indoor environments, with deep learning as the core. First, we will develop automatic data collection technology to reduce the cost of field data collection, support scene simulation and enhance the diversity of data, and connect image object detection and pre-processing strategies. Next, we will design a new deep learning model. In addition to model training from images, we will also use the sensing features of mobile devices to assist the accuracy of the model, and improved training efficiency through transfer learning. Finally, the positioning technology will be transplanted to mobile devices, and the model simplification and extended applications of various location-based services will be discussed. We believe that accurate and stable indoor positioning technology will not only help promote smart services, but also the patent layout and market value derived from it. We expect this plan to produce highly innovative research results and industrial application values."
"deep learning, echocardiography, non-ST elevation myocardial infarction, infarct related artery","Cardiovascular diseases are the second major cause of mortality. Among them, acute coronary syndrome (ACS) is the most fatal and emergent. According to the elevation of ST segment, ACS is divided to three groups of ST elevation myocardial infarction, non-ST elevation myocardial infarction and unstable angina. Nevertheless, only small amount of patients with ST elevation myocardial infarction could be identified with infract related artery (IRA) at the acute stage based on electrocardiogram.Being aware of IRA helps physicians to set up the interventional strategies beforehand. Although echocardiography is widely applied in the clinical practice, the subtle regional wall motion abnormality (RWMA) in patients with ACS remains possibly being under-diagnosed even by the experienced cardiologist. Despite scant publications discussing RWMA post myocardial infarction, whether upon deep learning echocardiography could correctly identify IRA at the initial stage of non-ST elevation myocardial infarction is an unsolved issue. Therefore, through the comparison of echocardiography and coronary angiography, whether echocardiography could facilitate the early diagnosis of IRA using deep leaning is an important issue with clinical benefits. In this project, through the technique of 3D deep learning we aim to establish a system to spontaneously detect the subtle RWMA and further to identify IRA in patients with non-ST elevation myocardial infarction and unstable angina. Superior to previous deep learning models, this novel one combined several neural-networking from different fields, including Fully convolutional neural network、Fully connected neural network and DenseNet. With this niche, we expect the clinical unmet need could be complete. In this three year project, we aim to achieve the following aims,1.	To collect clinical data and establish an AI prototype of RWMA detection in echocardiography 2.	To train and to optimize the AI detection system 3.	To evaluate the accuracy and efficiency as applying this detection system into the Health Information System (HIS) Not only publications and patents, the result of this project could also facilitate setting up the clinical guideline in early and accurately detecting IRA which makes patients receiving the optimal therapies in a comprehensive preparation."
"Deep Learning, Artificial Intelligence, Defect Inspection, Digital Image Processing, Computer Vision","This is a three-year project to use computer vision and digital image processing methods to develop FuhKit, a deep learning and artificial intelligence machine vision defect inspection software that can be used in various manufacturing fields such as Printed Circuit Board (PCB). In the first year undergoing, we will research Single Image Analysis: to train and inspect defect features of each image. In the second year, we will research Image Comparison: to train and inspect defects by focusing on the differences between two images. We will also research Multi Image Analysis: to train and inspect defects by analyzing the correlations among various images. In the third year, we will research One Class Learning: to inspect defects by training only normal images without defect images. We will use Deep Learning, CNN (Convolutional Neural Network), and AI (Artificial Intelligence). We aim to research to achieve lower FAR (False Acceptance Rate) and FRR (False Rejection Rate). We also aim to break patent and technology barriers from United States, Korea, Germany, and Japan and enhance Taiwan Automatic Optical Inspection (AOI) system competitiveness and market share in global market."
"group activity recognition,  deep learning,  conditional random fields, self-attention mechanism","This project  investigates a novel  relational network comprised of three modules for group activity recognition. Our network first augments the conditional random field (CRF) with the self-attention mechanism to learn the temporal evolution  and spatial relational contexts of every actor, the latter of which are modeled by multiple cliques with different scales of locality to address the diversity of the actors’ relationships in group activities. Such a combination not only exploits the potent self-attention to infer both temporal evolution and spatial relations of all actors at various distances, but also has a faster convergence speed in inference. Afterward, a dynamic soft attention module is devised to fine-tune the generated relational information based on the relevancy of every actor to the group activities. Finally, a bidirectional universal transformer encoder  is utilized to aggregate the refined relational contexts and scene information for group activity recognition. Our pilot study shows that  the  proposed approach surpasses the state-of-the-art methods on the widespread Volleyball and Collective Activity datasets."
"Chronic disease, Healthcare, Deep learning, Big data, Dependable system, Modeling, Validation, Traditional Chinese Medicine, Multi-Platform Software, Image processing","Chronic disease management is the most expensive, fastest growing, and most intractable problem facing healthcare providers in every nation on Earth. Healthcare big data analytics has become an important and effective approach to help to solve the problems. Healthcare’s data isn’t just big, including patient medical history records, treatment data, and information coming from wearable health trackers and sensors. Everyone can benefit from the knowledge hidden in their personal dense dynamic data cloud — based on their genome, their microbiome, their medical history, extensive blood analysis of chemistries, proteins and metabolites, and even the daily input from fitness trackers and home scales. Analyzing and integrating these data will lead to actionable possibilities that will permit individuals to improve their wellness and avoid disease. Our project adopts P4 medicine model that is predictive, preventive, personalized, and participatory. It is able to identify the earliest markers of disease and reverse them before the disease can develop. With the support of P4 medical model, we can help patients change their behaviors and optimize their wellness. Together, these capabilities will prevent the development of many of the chronic conditions that ravaged our collective health and cost our system billions every year. We will be able to quantify, characterize, and address a given patient’s risk of certain chronic diseases. Our project proposes an effective dependable smart cloud computing platform, to support data collection, consolidation, modeling, analysis, deep learning, and validation for chronic disease health care.Our project includes four subprojects to construct the proposed system; subproject 1 is responsible for developing a service framework and middleware to maintain the QoS of service of the proposed smart health care system, subproject 2 is responsible for developing image analysis and deep learning technologic to support Chinese and western medicine in chronic disease. Developing related patient is the part of work of this sub-project. Subproject 3 is responsible for the big-data analysis of the Chinese medicine Tongue Characteristics and Ryodoraku in chronic illness patients, subproject 4 will collect medical data and providing doctors’ knowledge and validation on chronic kidney disease. By integrating these four subprojects, it can make this project successful."
"Non-destructive Measurement, Fruit Brix Level, Deep Learning, Convolutional Neural Networks, Transfer Learning","In this research project, we proposed to develop and implement a deep learning based non-destructive optical fruit sugar content measurement system on mobile devices, the consumer only need to install the App, without using an expensive professional sugar measurement equipment, choosing a tasteful fruit will be easy and comfortable. We proposed to build a training set which includes: apple, pear, grape, strawberry, tangerine, mango, orange, and peach. For each fruit, 12 pictures from 6 angles and 2 color temperatures are taken, and an environmental thermal compensated digital Brix meter is used for sugar content measurement as the ground truth. YOLOv3 and Mobile-YOLOv3 will be used for model training, and then, the reduced model will be porting to iOS/Android mobile devices. Transfer learning will also be used to improvement the training performance. We plan to apply the proposed scheme for fruit yield monitoring in the future."
"Computer Graphics, Deep Learning, Street Trees, Street View, Image Segmentation, Open Data","Street trees play an important role in improving environmental quality and representing the style of a city. However, it is very difficult to detect trees in arbitrary street images by using conventional image processing methods. In recent year, there are great advances in the field of image recognition by using Deep Learning. And at the same time, there are tremendous amount of street images available on Google Street View, which provides us a very rich source for training data collection. Moreover, many countries start promoting open data, especially for smart cities. Among these data, very useful information related to street trees are well documented with free access. 　　Therefore, in this research, we aim to use city open data to find relatively isolated trees, collect their images in urban areas around the world from Google Street View, use Deep Learning method to detect street trees, and finally perform tree growth assessment by calculating its relative pixel coverage. In addition, to alleviate the insufficiency of training data with labels, we developed a progressive refinement methodology for data augmentation. By adopting this methodology, not only the size of dataset can be expanded in a meaningful manner, but also the high cost for data expansion can be greatly reduced. The experiment results shown that our proposal has great potentials for automatically monitoring and managing street trees in smart cities."
"Deep learning, low density parity check code, impulse noise, iterative processing, approximate message passing, neural networks, clipping, orthogonal frequency division multiplexing, turbo principle","Emerging techniques from the design of iterative receivers for low density parity check (LDPC) coded orthogonal frequency division multiplex (OFDM) systems subject to multipath fading and non-Gaussian impulse noise are studied in this project. In particular, three different deep neural network (DNN) based architectures are launched. Assuming the statistics of all interfering sources, a standard fully connected neural network is designed to implement the optimal minimum mean square error (MMSE) estimators for both the OFDM symbol and the non-Gaussian noise. Moreover, capitalizing on the unitary property of the Fourier transform matrix, the DNN-based iterative receiver is devised to synergize those two estimators to enable the turbo principle, popularly known in the area of Bayesian learning, for system performance enhancement.Since DNNs are prone to rare adversarial perturbations, a clipping-featured receiver, lacking the statistical knowledge of interference, is proposed to simultaneously suppress the impulse noise and estimate the OFDM symbol by capitalizing on deep unfolding. Moreover, compared with the aforementioned data-driven DL based receiver, this model-driven DL based receiver boasts substantial reduction on the number of trainable parameters. The structure of the network is built upon an iterative optimization algorithm with a manageable objective function by obviating the demanding task such as estimating the statistics of impulse noise. With remarkable performance and sustainable complexity, the approximate message passing (AMP) algorithm is poised to be adapted to another deep unfolding composed of two neural networks: AMP-Est and AMP-Det. While AMP-Est is responsible for impulse noise estimation and AMP-Det for the OFDM signal detection, this project will exploit a synergy of these two networks to facilitate the turbo principle. Finally, the soft output information of the OFDM symbol (from each of the three above described receivers) will be fed into the LDPC decoder for data recovery. Computer simulations will be extensively conducted to verify the validity of the proposed DL based receiver designs and to compare accuracy and runtime complexity with conventional counterparts."
"distributed deep learning, efficient and adaptive communication, model compression and parameter elimination, data consistency model, server-client cooperative learning.","Large neural networks need to be trained with large amount of data, or the model will be easily overfitting. As a result, we need a large and powerful computer system to train such a large network and store the tremendous size of training data. This is not possible to be done on a single machine due to its limited storage size and computing capability. Therefore, we need a distributed system to train the network in parallel in order to build intelligence model.To perform the training in a distributed manner, we need a parameter server to share, store and process the model parameters. The efficiency and scalability of a parameter server become the keys in distributed learning. To develop an efficient and scalable parameter server, we need address several issues. First, distributed learning needs parameters to be transferred and shared between the workers and the parameter server. Due to the large size of parameter data, the network bandwidth is likely to become the bottleneck. Therefore, the data need to be transferred in an efficient way. Second, the parameter server need to be scalable for training large networks. The read/write congestion have to be eliminated easily by adding more nodes into the parameter server. Third, as the parameter server to be large-scale and distributed, it needs to be fault tolerant to achieve data reliability. Fourth, the parameter server has to provide flexible consistency model for the applications, so that the developers are able to balance the system efficiency and algorithm convergence. Finally, the server may benefit from a server-client cooperative learning technique to improve the model accuracy.In our previous project, we developed a scalable and efficient parameter server to enable large-scale and distributed deep learning by addressing the abovementioned issues. We designed a novel two-layer architecture for the parameter server. The proposed architecture facilitates addressing several design challenges in our system, including efficient communication, scalability, flexible consistency model, fault tolerance and integrability. The results have been published in IEEE Big Data 2018, IEEE ICPADS 2018, IEEE ICNCC 2018, ICPP 2019, and CANDAR 2018, and won the CANDAR2018 Outstanding Paper Award. Because of the good results we have achieved, we plan to continue and expand our research on this topic. In this project, we propose several techniques to make our system efficient and scalable: (1) a structure-aware I/O scheduling algorithm to manage the parameters transmission according to the computation dependency, (2) a flow-based approach for balanced data transmission, (3) a client-side cache to compress and eliminate data, (4) range push and pull to reduce communication overhead, (5) flexible consistency model, (6) re-computation and replication for fault tolerance, and (7) server-client cooperative learning for increasing model accuracy. We aim to develop a high-performance parameter server which can be easily integrated with existing deep learning systems, such as Tensorflow, Caffe, and enhance their efficiency and scalability. We will use two real-world applications to demonstrate the effectiveness of our proposed parameter server."
"brain atlas, multiscale neuroimages, image classification, connectome, brain network construction, unsupervised deep learning, complex network","In this project, we will develop an algorithm combined the unsupervised deep-learning and the complex network theory. The algorithm can extract the morphological features of neuroimages in multiple scales, and classify the image types according to the features. The algorithm can be applied on various brain sizes, from Drosophila melanogaster to mammals and different modalities of imaging including fluorescent confocal microscopy, X-ray tomography, and electron microscopy. At the largest scale, the mammalian brains, we can classify and label brain regions according to the morphological features extracted from the images by our algorithm. At the smaller scale of single neuron images, we will classify the cell types of neurons according to their morphology and innervation type. Since neurons with similar shape and position usually perform the same functions, we can construct a much simpler but representative enough network of the whole brain by one neuron for each cell type for further structural and functional analysis. At even smaller scale, we can classify and label the compartments of a neuron. Basic building blocks of neurons can be identified in this procedure. With the neuronal compartment classification, neuron structure can be disassembled as LEGO blocks and represented by a “assembling manual” of building block list and assembling instruction. At the smallest scale, synapses and organelles can be automatically identified. After the analysis and labelling for multiscale neuroimages, we can build a Google Earth-like brain atlas (at least partially) as a base for further functional analysis and simulation."
"sepsis, biomarker, clinical prediction rule, emergency department, unsupervised learning, cohort study, procalcitonin, c-reactive protein, causal relationship, recursive partitioning algorithm, random forest, risk factor, machine learning, artificial intelligence, deep learning, therapy responsiveness, heart rate variability","The definition of sepsis was re-defined in 2016 to replace the previous “severe sepsis” to increase the prognostic accuracy. However, the incidence and mortality of sepsis did not change significantly since the last decade in Taiwan and the world. The challenge can partly explain the difficulty of predicting the outcomes of therapy for patients with clinically suspected sepsis, despite the current advancement of machine learning and deep learning. Furthermore, researchers are unsatisfactory of merely predicting inevitable outcomes such as mortality and turning to prognosticate patient-centered outcomes such as shock development and responsiveness to therapy. With non-invasive monitoring widely available and affordable during the past few years, hemodynamics and the heart rate variability monitoring becomes possible in front-line health-care settings such as emergency departments. Sepsis, as a disorder widely influence the immunologic and cardiovascular system vias the sympathetic nervous system in the human body, could be monitored via different analysis domains of the heart rate variability motoring. Many researchers have proved the concepts of early detection of septic shock by monitoring the heart rate variability; however, larger studies are still merited to translate the concept to the bedside further. In the meantime, many artificial intelligence and machine learning algorithms, such as recursive partitioning algorithms, support vector machines, and deep learning, are now well developed and can be easily implemented. However, to take advantage of the deep learning algorithms, many researchers now propose utilizing image transformation before applying these algorithms. Furthermore, different fine-tuninig methods such as imbalance data management, modeling in subgroups, and incorporation with unsupervised learning are believed to improve the performance of these prediction models.  In this study, we plan to start a three-part serial study to develop a forecast model of sepsis: 1) a 14-year comprehensive longitudinal retrospective sepsis cohort from the Chang Gung Research Database in all branches in Chang Gung Memorial Hospital to compare the effectiveness of the current clinical practice and biomarkers; 2) a prospective one thousand heart rate variability of sepsis (1KHS) project to evaluate the performance of heart rate variability parameters, focused blood-derived biomarkers, hemodynamics and echocardiography via point-of-care ultrasound to validate the importance of time course in these biomarker in forecasting the patient-centered outcomes including development of sepsis and septic shock and responsiveness to therapy during hospitalization; and 3)  To develop different machine learning and deep learning-based forecast models based on different subgroups of patients, including stages of sepsis and phenotypes obtained via unsupervised learning. We anticipate this project to initiate a comprehensive understanding of the interaction between sympathetic nerve system, inflammation, and sepsis progression for different subgroups of patients. We also anticipate this project to bring us more knowledge and experience in practicing machine learning and deep learning-based modeling in critical care and emergency medicine. With the advancement in forecasting the responsive of therapy in treating sepsis, a disorder that large  causes mortality and morbidity among patients with all kinds of comorbidities, we believe could bring us a more healthy and productive future."
"Deep Learning, CNN, GoogLeNet, ResNet, GAN, Driver Assistance Systems, Weather Classification","As the total number of vehicles has increased year by year, the number of accidents has also continued to rise. In order to reduce accident rates and improve driving safety, people have started to develop advanced driver assistance systems (ADAS), in which image recognition technology plays a very important role in driver assistance systems. In the past, image-based driver assistance systems were often built on the assumption that the line of sight is good, such as in sunny days and no light pollution. However, in the real environment, there are influences caused by weather factors such as rain, fog or snow. Although image restoration techniques are available to mitigate the impact due to weather factors, the restoration techniques for different weathers are very different and there is no universal method. Therefore, the driver assistance system installed on the vehicle must be able to identify the weather and make the most appropriate response. Based on this demand, this study proposes a deep learning method for weather classification to achieve the objective of fast and accurate. This project will use convolution neural networks (CNN) for training and GoogLetNet Inception v4 and ResNet would be its network architecture. There are four weather categories, including sunny, rain, fog, and snow. Because the technology to be developed in this project is for vehicles, we will use a large number of road images. The existing road images in various weather conditions are insufficient, so we will also use the generative adversarial network (GAN) to expand the number of images. The innovation of this project is trying to use a powerful deep learning network architecture for weather classification and integrate it into the vehicle imaging system. The practicality of this project lies in the fact that the technology to be developed meets the needs of current and future advanced driver assistance systems."
"garnish image, deep learning, image aesthetic quality assessment","In past decade, some Web-based sharing and community services such as Instagram, Facebook, and YouTube have made a vast and rapidly growing amount of multimedia content, i.e., social multimedia, available online. Users often share images and videos with their friends via social networks such as Instagram and Facebook. It is no doubt that users would like to share images with high visual quality to their friends. This means that image aesthetic quality assessment is important and it can be used in many applications such as photo editing, image retrieval, image understanding, object recognition, and photo management. In fact, a garnish image with high visual quality can attract customers’ attention especially on food ordering and delivery services. Furthermore, it is important to effectively teach students the concept of food presentation in culinary arts. Therefore, in the project, we would like to develop an aesthetic quality assessment system for garnish images.In this project, the system will be composed of several parts: ROI (region of interest) detection, aesthetic attribute extraction, visual aesthetics estimation, and information fusion. A ROI detection algorithm will be developed based on humane visual system, content analysis, and machine learning. An aesthetic attribute extraction algorithm will be devised to extract some specific features from garnish images based on deep learning framework. To estimate the aesthetic value of a garnish image, a visual aesthetics estimation will be designed. To integrate the aesthetic results, we would like to consider the ROI information for information fusion.Besides the above academic research, this project would like to create an experimental platform. Based on the platform, we will evaluate the performance of the proposed aesthetic quality assessment system based on deep learning for garnish images. From the viewpoint of research, a great progress of aesthetic quality assessment can be achieved by this project."
"Industry 4.0, smart manufacturing, visual-guided robot arm control, a pile of object grasp, computer vision, deep learning, R-CNN, 3D Bounding Box","In industry 4.0 – smart manufacturing, intelligent robot arm plays an important role for manufacturing automation. About “intelligence” of robot arm control, it requires the technologies of computer vision and artificial intelligence – deep learning in order that robot arm can automatically learn by itself for picking and placing the 3D objects. In order to reduce the production cost brought by rising wages, the manufacturing industry replaces the traditional manpower with automated production equipment and performs material processing or quality inspection. However, the feeding between machines is still a challenge. We hope to replace the part of loading materials manually or shaking and flattening the piled semi-finished products by the vibratory feeder with a robot arm system, and increase the flexibility and decrease the cost. In this project, we are going to integrate RGB-D sensor, computer vision and deep learning algorithms, and robot arm to design a system for detecting, classifying and grasping objects in pile. We will develop two deep learning models for the solution: First, the 2D RGB-D R-CNN（Region-Convolutional Neural Network）model having multiple inputs which are RGB color image and raw depth map. The 2D RGB-D R-CNN model will have a precise detection and classification performance for a pile of objects by fusing RGB and depth extraction feature maps.  Based on the 2D bounding box (BBox) and depth information for each object, robot arm can grasp the top object in order to complete the work. Second, we further modify the 2D RGB-D R-CNN model to 3D RGB-D R-CNN model.  The output will be the 3D bounding box for each object in pile."
"Light deep learning network, atrous convolution, embedded system, Taguchi method, parameter optimization, depthwise separable convolution","In recent years, AI technology has been applied in various fields. The issue of Taiwan's aging society and elderly living alone has become even more important. Through the use of domestic companion robot, the robot can understand the behavior and status of young children and the elderly and make responses. In order for the robot to obtain the user's emotions information, this project design a face recognition system for humanoid robot based on embedded lightweight deep learning network. Different from the traditional convolutional neural network requires a lot of hardware and time cost. The proposed lightweight deep learning network adopts the atrous convolution to extract image features, which can improve the perception range of feature extraction without increasing the number of parameters. In order to reduce the number of convolutional layers in the convolutional neural network, the depthwise separable convolution is introduced to replace the convolution operation in the traditional convolutional neural network. At the same time, the optimal parameters of the network structure are designed by using the Taguchi method. Finally, the lightweight deep learning network is ported to the embedded system and integrated with the humanoid robot to achieve real-time facial expression recognition."
"intelligent fish feeding, deep learning, underwater 3D object recognition, sonar image processing, fish feeding intensity recognition, drone, autonomous ship","This project presents deep-learning based underwater image processing and recognition for smart aquaculture feeding. The system uses an autonomous drone to capture image sequences for the target aquaculture farm modeling, data collection, monitoring, and event prediction. An autonomous ship, equipped with an underwater stereo camera is also used to monitor underwater objects for inspecting the growth and behaviors of fish school. Finally, to achieve the goal of intelligent fish feeding, a cloud system is constructed to execute the deep-learning models and store the collected fish-related data into the database. The deep-learning models for detecting and recognizing 3D objects in underwater stereo and sonar images are first trained based on the collected dataset captured by the fixed cameras which are still necessary because autonomous drone or ship is often out of services in bad weather days. This project is divided into three parts: (1) the deep-learning models for underwater 3D object detection and recognition are trained using fixed cameras; (2) both autonomous drone and ship are used to capture underwater images for understanding the behaviors of fish and fish school; (3) a smart fish feeding system is finally designed based on the techniques developed in the first and second parts. The project is a sub-project of the integration one which focuses on the development of underwater environment monitoring for smart aquaculture farming. The techniques under development include image recognition, water-quality inspecting, and intelligent robots for aquaculture farm monitoring. The project co-operates with Department of Aquaculture at National Taiwan Ocean university and Fisheries Agency, Council of Agriculture, Taiwan. The co-operative departments would provide us the experimental equipment and environments for building up meaningful aquaculture database which is important in developing new smart aquaculture artificial intelligent services."
